KDSATKER,KODE_PROGRAM,KODE_KEGIATAN,KODE_OUTPUT,KDIB,VOLUME_OUTPUT,KODE_SUBOUTPUT,VOLUME_SUBOUTPUT,KODE_KOMPONEN,KODE_SUBKOMPONEN,URAIAN_SUBKOMPONEN,KODE_AKUN,KODE_JENIS_BEBAN,KODE_CARA_TARIK,KODE_JENIS_BANTUAN,KODE_REGISTER,HEADER1,HEADER2,KODE_ITEM,NOMOR_ITEM,CONS_ITEM,URAIAN_ITEM,SUMBER_DANA,VOL_KEG_1,SAT_KEG_1,VOL_KEG_2,SAT_KEG_2,VOL_KEG_3,SAT_KEG_3,VOL_KEG_4,SAT_KEG_4,VOLKEG,SATKEG,HARGASAT,TOTAL,KODE_BLOKIR,NILAI_BLOKIR,KODE_STS_HISTORY,POK_NILAI_1,POK_NILAI_2,POK_NILAI_3,POK_NILAI_4,POK_NILAI_5,POK_NILAI_6,POK_NILAI_7,POK_NILAI_8,POK_NILAI_9,POK_NILAI_10,POK_NILAI_11,POK_NILAI_12
634146,DL,2376,SAC,00,247,811,247,305,A,Pengadaan Bahan Makan Peserta Didik,521219,A,0,A0,,0,0,1,0,165,Bahan Makan Taruna,A,0,,0,Hari,0,,0,,1,Tahun,2006875000,2006875000,,0,B01,81875000,175000000,175000000,175000000,175000000,175000000,175000000,175000000,175000000,175000000,175000000,175000000
634146,DL,2376,SAC,00,247,811,247,302,B,Praktik Reguler,521832,A,0,A0,,0,0,1,0,17,Praktik Reguler Semester Genap,A,0,,0,,0,,0,,247,ORG,175000,43225000,,0,B01,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3603000
634146,DL,2376,SAC,00,247,811,247,302,B,Praktik Reguler,521832,A,0,A0,,0,0,2,1,18,Praktik Reguler Semester Ganjil,A,0,,0,,0,,0,,247,ORG,175000,43225000,,0,B01,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3602000,3603000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,1,0,20,Tefa Jaring,A,0,,0,,0,,0,,1,Paket,7000000,7000000,,0,B01,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,587000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,10,1,21,Tefa Bioflok,A,0,,0,,0,,0,,1,Paket,17500000,17500000,,0,B01,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1462000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,11,2,22,Tefa Hatchery (Pendederan Bandeng),A,0,,0,,0,,0,,1,Paket,14000000,14000000,,0,B01,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1174000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,2,3,23,Tefa Pancing Dasar,A,0,,0,,0,,0,,1,Paket,7000000,7000000,,0,B01,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,587000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,3,4,24,Tefa Bubu Dasar,A,0,,0,,0,,0,,1,Paket,17500000,17500000,,0,B01,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1458000,1462000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,4,5,25,Tefa Bubu Kepiting,A,0,,0,,0,,0,,1,Paket,10500000,10500000,,0,B01,875000,875000,875000,875000,875000,875000,875000,875000,875000,875000,875000,875000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,5,6,26,Tefa Manufaktur Pengelasan,A,0,,0,,0,,0,,1,Paket,7000000,7000000,,0,B01,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,587000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,6,7,27,Tefa Perahu Fiber,A,0,,0,,0,,0,,1,Paket,7000000,7000000,,0,B01,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,587000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,7,8,28,Tefa Perbaikan AC,A,0,,0,,0,,0,,1,Paket,14000000,14000000,,0,B01,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1174000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,8,9,29,Tefa Tambak Udang Vaname,A,0,,0,,0,,0,,1,Paket,62357000,62357000,,0,B01,5196000,5196000,5196000,5196000,5196000,5196000,5196000,5196000,5196000,5196000,5196000,5201000
634146,DL,2376,SAC,00,247,811,247,302,C,Praktik Teaching Factory,521832,A,0,A0,,0,0,9,10,30,Tefa Wanamina Multispecies (Kepiting dan kerang),A,0,,0,,0,,0,,1,Paket,14000000,14000000,,0,B01,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1174000
634146,DL,2376,SAC,00,247,811,247,304,A,Kegiatan Asrama dan Ketarunaan,521832,A,0,A0,,0,0,1,0,136,Obat Obatan Taruna,A,0,,0,,0,,0,,1,Thn,8400000,8400000,,0,B01,0,852432,0,1077205,0,1077205,0,1077205,1077205,1077205,1077205,1084338
634146,DL,2376,SAC,00,247,811,247,302,I,WISUDA,522141,A,0,A0,,0,0,1,0,124,"Standing AC, Tenda, Dekorasi",A,0,,0,,0,,0,,1,Paket,7000000,7000000,,0,B01,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,583000,587000
634146,DL,2376,SAC,00,247,811,247,302,A,Kegiatan Belajar Mengajar,522151,A,0,A0,,0,0,1,0,14,Honorarium Fasilitator/Tutor/Pembimbing Praktikum Non Beban Kerja Dosen (BKD)/Dari Luar,A,0,,0,,0,,0,,144,Jam/H,45000,6480000,,0,B01,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000,540000
634146,DL,2376,SAC,00,247,811,247,302,A,Kegiatan Belajar Mengajar,522151,A,0,A0,,0,0,2,1,15,Honorarium Narasumber (Pejabat Eselon III),A,0,,0,,0,,0,,5,OJ,900000,4500000,,0,B01,375000,375000,375000,375000,375000,375000,375000,375000,375000,375000,375000,375000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,522151,A,0,A0,,0,0,1,0,115,Honorarium Penyunting/Editor Tim Penyusunan Jurnal,A,1,Org,3,Jrnl,7,Terb,0,,21,Oter,180000,3780000,,0,B01,315000,315000,315000,315000,315000,315000,315000,315000,315000,315000,315000,315000
634146,DL,2376,SAC,00,247,811,247,302,H,Data Informasi Pendidikan,522151,A,0,A0,,0,0,2,1,116,Honorarium Komite Penilaian dan/atau Reviewer Jurnal,A,0,,0,,0,,0,,60,Orang,60000,3600000,,0,B01,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000,300000
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,522151,A,0,A0,,1,0,1,0,159,Bimbingan karir dan Alumni,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,304,C,Fasilitasi Lulusan Pendidikan KP,522151,A,0,A0,,0,0,2,1,160,Honorarium Narasumber,A,4,Org,1,OJ,0,,0,,4,OJ,300000,1200000,,0,B01,0,121776,0,153886,0,153886,0,153886,153886,153886,153886,154908
634146,DL,2376,SAC,00,247,811,247,302,E,Praktik Laut,523121,A,0,A0,,0,0,1,0,88,Perawatan dan Pemeliharaan Airaha 02,A,0,,0,,0,,0,,10,Bln,1400000,14000000,,0,B01,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1166000,1174000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,1,0,1,0,31,Koordinasi Pimpinan,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,10,1,32,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV/Golongan III  (JAWA  TIMUR),A,1,Or,4,Malam,0,,0,,4,OH,720000,2880000,,0,B01,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,11,2,33,Biaya Transportasi dari dan/atau ke Terminal Bus/Stasiun/Bandara/Pelabuhan Dalam Rangka Perjalanan Dinas Dalam Negeri (Jawa Timur),A,1,Org,2,PP,0,,0,,2,OK,270000,540000,,0,B01,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000,45000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,1,12,3,34,Bitung/Menado,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,13,4,35,Satuan Biaya Tiket Pesawat  Perjalanan Dinas Dalam Negeri (PP) Ekonomi Menado - Sorong,A,0,,0,,0,,0,,2,OK,2100000,4200000,,0,B01,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,14,5,36,Uang Harian Perjalanan Dinas Luar Kota (Sulawesi  Utara),A,2,Org,3,Hr,0,,0,,6,OH,370000,2220000,,0,B01,185000,185000,185000,185000,185000,185000,185000,185000,185000,185000,185000,185000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,15,6,37,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV/Golongan III  (SULAWESI  UTARA),A,3,Org,2,Malam,0,,0,,6,OH,400000,2400000,,0,B01,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,16,7,38,Biaya Transportasi dari dan/atau ke Terminal Bus/Stasiun/Bandara/Pelabuhan Dalam Rangka Perjalanan Dinas Dalam Negeri (Sulawesi Ut,A,2,Org,2,PP,0,,0,,4,OK,134000,536000,,0,B01,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,52000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,1,17,8,39,Bali,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,18,9,40,Satuan Biaya Tiket Pesawat  Perjalanan Dinas Dalam Negeri (PP) Ekonomi Denpasar - Sorong,A,0,,0,,0,,0,,1,OK,3000000,3000000,,0,B01,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000,250000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,19,10,41,Uang Harian Perjalanan Dinas Luar Kota (Bali),A,1,Org,2,Hr,0,,0,,2,OH,384000,768000,,0,B01,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000,64000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,2,11,42,Satuan Biaya Tiket Pesawat  Perjalanan Dinas Dalam Negeri (PP) Ekonomi JAKARTA - Sorong,A,0,,0,,0,,0,,12,OK,2800000,33600000,,0,B01,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000,2800000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,20,12,43,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV/Golongan III  (B A L I),A,1,Org,2,Malam,0,,0,,2,OH,683000,1366000,,0,B01,113000,113000,113000,113000,113000,113000,113000,113000,113000,113000,113000,123000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,21,13,44,Biaya Transportasi dari dan/atau ke Terminal Bus/Stasiun/Bandara/Pelabuhan Dalam Rangka Perjalanan Dinas Dalam Negeri (Bali),A,1,Org,1,PP,0,,0,,1,OK,175000,175000,,0,B01,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,21000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,1,22,14,45,Makassar,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,23,15,46,Satuan Biaya Tiket Pesawat  Perjalanan Dinas Dalam Negeri (PP) Ekonomi Makassar - Sorong,A,0,,0,,0,,0,,1,OK,4200000,4200000,,0,B01,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000,350000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,24,16,47,Uang Harian Perjalanan Dinas Luar Kota (Sulawesi  Selatan),A,1,Org,6,Hr,0,,0,,6,OH,370000,2220000,,0,B01,185000,185000,185000,185000,185000,185000,185000,185000,185000,185000,185000,185000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,25,17,48,Biaya Penginapan Perjalanan Dinas Pejabat  Eselon IV/Golongan III  (SULAWESI  SELATAN),A,2,Org,2,Malam,0,,0,,4,OH,600000,2400000,,0,B01,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000,200000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,26,18,49,Biaya Transportasi dari dan/atau ke Terminal Bus/Stasiun/Bandara/Pelabuhan Dalam Rangka Perjalanan Dinas Dalam Negeri (Sulawesi Se,A,2,Org,2,PP,0,,0,,4,OK,134000,536000,,0,B01,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,44000,52000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,1,0,27,19,50,Raja Ampat,A,0,,0,,0,,0,,0,,0,0,,0,B01,0,0,0,0,0,0,0,0,0,0,0,0
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,28,20,51,Satuan Biaya Tiket Kapal  Perjalanan Dinas Dalam Negeri (PP) Ekonomi Rajaampat - Sorong,A,0,,0,,0,,0,,2,OK,1000000,2000000,,0,B01,166000,166000,166000,166000,166000,166000,166000,166000,166000,166000,166000,174000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,29,21,52,Uang Harian Perjalanan Dinas Luar Kota (Papua  Barat Daya),A,2,Org,5,Hr,0,,0,,10,OH,480000,4800000,,0,B01,400000,400000,400000,400000,400000,400000,400000,400000,400000,400000,400000,400000
634146,DL,2376,SAC,00,247,811,247,302,D,Kerjasama Industri dan Dunia Kerja,524111,A,0,A0,,0,0,3,22,53,Uang Harian Perjalanan Dinas Luar Kota (D.K.I.  Jakarta),A,0,,0,,0,,0,,26.08,OH,530000,13824000,,0,B01,1152000,1152000,1152000,1152000,1152000,1152000,1152000,1152000,1152000,1152000,1152000,1152000
